eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
201307023,2013-07-12,2013 CYCC - U10,ON,53,106856,4.0,1512,1512
201308025,2013-08-18,2013 NAYCC - U10,ON,62,107391,5.0,1605,1568
201402001,2014-01-19,2014 Quebec YCC - U10,QC,11,144425,3.0,1350,1514
201402016,2014-02-09,2014 Quebec Junior Ch,QC,19,106007,2.0,1642,1535
201407043,2014-07-18,CJCE CYCC 2014 - U10 OUVERT OPEN,QC,57,106007,4.5,1494,1527
201408004,2014-07-26,Canadian Open 2014 - Section D,QC,102,106007,5.5,1534,1551
201504063,2015-01-18,Quebec Youth CC U12,QC,14,144425,3.0,1415,1541
201504111,2015-04-19,2015 Quebec Junior  Championnat,QC,14,106007,2.5,1848,1583
201505018,2015-05-03,McGill Open 2015,QC,39,148330,2.0,1826,1629
201507041,2015-07-09,CYCC2015 U12 Open,ON,59,160235,4.5,1698,1672
201508001,2015-07-25,2015 Championnats Francophonie Open,QC,157,106007,4.5,1846,1720
201508004,2015-07-30,2015 North American Junior,ON,47,111830,4.5,2091,1969
201603020,2016-03-06,2016 Gatineau Open,ON,27,100337,3.0,2021,2001
201605005,2016-04-24,2016 Championnats Jr Sr du Quebec,QC,16,106007,3.5,2023,2031
201605031,2016-05-01,Championnat Ouvert de McGill 2016,QC,37,148323,2.5,2112,2068
201607014,2016-06-26,Championnat Ouvert de Laval 2016,QC,35,134227,4.5,2122,2102
201607019,2016-07-08,CYCC 2016 U12 Open,ON,46,102868,6.0,1972,2132
201608003,2016-07-29,Championnat Ouvert du Quebec 2016,QC,58,152936,3.5,2122,2130
201608025,2016-08-11,2016 NAYCC  U12,ON,53,102868,5.5,1833,2052
201609015,2016-09-11,Championnat Ouvert de Montréal 2016,QC,56,131928,2.5,2177,2075
201610040,2016-10-09,2016 Varennes Open,QC,34,142188,2.5,2141,2086
201702056,2017-02-12,"CMA Futurity # 01, Section C",QC,6,101034,1.5,1884,2045
201702083,2017-02-19,Carnival Chess Tournament,QC,37,148369,4.0,2454,2195
201705036,2017-03-05,Québec Youth Ch U14,QC,9,134227,3.5,2023,2188
201705075,2017-05-14,CMA Quebec Young Starts Closed 1,QC,6,101034,7.5,2238,2214
201706094,2017-06-25,Championnat Ouvert de Laval 2017,QC,38,160324,4.0,2347,2239
201707008,2017-07-01,2017 Canadian Closed,QC,29,106007,4.5,2243,2251
201707021,2017-07-10,2017 CYCC U14 Open,ON,39,101770,4.5,2081,2245
201708007,2017-07-30,Festival St Denis Mont Royal,QC,31,101034,5.5,2333,2271
201709015,2017-09-10,2017 Montreal Open A,QC,41,106007,2.5,2163,2262
201710048,2017-10-08,2017 Varennes Open,QC,59,142188,3.0,2290,2267
201712002,2017-11-26,2017 Gramby Open,QC,26,157964,3.5,2217,2264
201803010,2018-03-04,2018 RA March Open,ON,23,106856,3.5,2308,2267
201804002,2018-03-18,2018 Trois-Rivières Open A,QC,47,165872,3.5,2352,2273
201804045,2018-04-08,2018 Choc des générations,QC,10,131928,0.5,2038,2249
201804084,2018-04-22,Championnat junior du Quebec 2018,QC,6,160222,2.0,2248,2249
201807003,2018-06-24,Championnat Ouvert de Laval 2018,QC,34,134227,3.5,2257,2253
201808008,2018-07-28,Quebec Open 2018,QC,51,160222,4.5,2334,2265
201809021,2018-09-09,2018 Montreal Open,QC,26,160222,3.0,2341,2272
201810026,2018-10-07,2018 Varennes Open,QC,41,142188,2.5,2134,2262
201811005,2018-11-04,6e Ouvert de Contrecoeur A,QC,13,109633,2.5,2185,2256
201903031,2019-03-05,Quebec Youth Championship U16U18,QC,7,106007,3.5,2024,2248
201903082,2019-03-17,COM 2019 A,QC,35,106802,4.0,2392,2269
201904016,2019-03-31,Quebec Closed 2019,QC,16,106007,2.5,2515,2305
201904094,2019-04-22,2019 Canada Zonal,ON,36,107391,3.0,2214,2287
201907002,2019-06-23,CHAMPIONNAT OUVERT DE LAVAL 2019,QC,47,134227,3.0,1965,2269
201907057,2019-07-27,Championnat Ouvert du Québec A,QC,51,106007,5.0,2129,2244
201908042,2019-08-20,NAYCC 2019 U18 Open,ON,37,101034,4.0,2068,2221
201909022,2019-09-08,2019 Montreal Open,QC,28,170035,1.5,1898,2192
201910068,2019-10-13,Canadian International Open O2100,QC,55,0,3.0,2327,2207
201911024,2019-11-03,7e Open de Contrecoeur A,QC,17,109633,2.0,1879,2170
201911101,2019-11-24,Open de Brome-Missisquoi A,QC,18,157964,2.5,2096,2168
202002044,2020-02-16,Carnaval 2020 A,QC,19,157964,3.0,2199,2181
202204017,2022-04-10,2022 Choc des generations,QC,10,131928,2.5,2331,2205
